"mod","y"
30.3901559366101,57.3
30.285695830087,57.4
30.181771108947,57.5
30.0783781364225,57.6
29.9755133064393,57.7
29.8731730433075,57.8
29.7713538014168,57.9
29.6700520649338,58
29.5692643475044,58.1
29.4689871919588,58.2
29.36921717002,58.3
29.269950882016,58.4
29.1711849565946,58.5
29.0729160504427,58.6
28.9751408480076,58.7
28.8778560612223,58.8
28.7810584292335,58.9
28.6847447181331,59
28.5889117206924,59.1
28.4935562560997,59.2
28.3986751697007,59.3
28.3042653327417,59.4
28.210323642116,59.5
28.1168470201133,59.6
28.0238324141712,59.7
27.9312767966306,59.8
27.8391771644931,59.9
27.747530539181,60
27.6563339663008,60.1
27.565584515409,60.2
27.4752792797798,60.3
27.3854153761766,60.4
27.2959899446254,60.5
27.2070001481907,60.6
27.1184431727542,60.7
27.0303162267956,60.8
26.9426165411764,60.9
26.8553413689255,61
26.7684879850272,61.1
26.6820536862124,61.2
26.596035790751,61.3
26.5104316382474,61.4
26.4252385894375,61.5
26.3404540259889,61.6
26.2560753503025,61.7
26.1720999853166,61.8
26.0885253743132,61.9
26.005348980726,62
25.9225682879512,62.1
25.84018079916,62.2
25.7581840371127,62.3
25.6765755439757,62.4
25.59535288114,62.5
25.5145136290413,62.6
25.4340553869829,62.7
25.3539757729601,62.8
25.2742724234861,62.9
25.1949429934204,63
25.1159851557989,63.1
25.0373966016654,63.2
24.9591750399056,63.3
24.8813181970824,63.4
24.8038238172728,63.5
24.7266896619072,63.6
24.6499135096099,63.7
24.5734931560414,63.8
24.4974264137425,63.9
24.4217111119799,64
24.3463450965936,64.1
24.2713262298455,64.2
24.1966523902705,64.3
24.1223214725281,64.4
24.0483313872566,64.5
23.9746800609275,64.6
23.9013654357031,64.7
23.8283854692941,64.8
23.7557381348197,64.9
23.6834214206687,65
23.6114333303619,65.1
23.5397718824166,65.2
23.4684351102118,65.3
23.3974210618551,65.4
23.3267278000512,65.5
23.2563534019712,65.6
23.186295959124,65.7
23.1165535772284,65.8
23.0471243760866,65.9
22.9780064894596,66
22.9091980649429,66.1
22.8406972638447,66.2
22.7725022610639,66.3
22.7046112449707,66.4
22.6370224172877,66.5
22.5697339929722,66.6
22.5027442001001,66.7
22.4360512797508,66.8
22.3696534858927,66.9
22.3035490852711,67
22.2377363572961,67.1
22.1722135939322,67.2
22.1069790995891,67.3
22.0420311910126,67.4
21.9773681971786,67.5
21.912988459186,67.6
21.848890330152,67.7
21.7850721751081,67.8
21.7215323708972,67.9
21.6582693060714,68
21.5952813807917,68.1
21.5325670067272,68.2
21.4701246069571,68.3
21.4079526158722,68.4
21.3460494790783,68.5
21.2844136533,68.6
21.223043606286,68.7
21.1619378167146,68.8
21.1010947741008,68.9
21.0405129787043,69
20.9801909414378,69.1
20.9201271837769,69.2
20.8603202376702,69.3
20.8007686454512,69.4
20.7414709597501,69.5
20.6824257434072,69.6
20.6236315693867,69.7
20.5650870206913,69.8
20.5067906902784,69.9
20.448741180976,70
20.3909371054002,70.1
20.3333770858731,70.2
20.276059754342,70.3
20.2189837522988,70.4
20.1621477307006,70.5
20.1055503498905,70.6
20.0491902795202,70.7
19.9930661984722,70.8
19.9371767947836,70.9
19.88152076557,71
19.8260968169507,71.1
19.7709036639742,71.2
19.7159400305447,71.3
19.661204649349,71.4
19.6066962617844,71.5
19.5524136178871,71.6
19.4983554762613,71.7
19.4445206040092,71.8
19.3909077766613,71.9
19.3375157781076,72
19.2843434005295,72.1
19.231389444332,72.2
19.178652718077,72.3
19.1261320384169,72.4
19.0738262300293,72.5
19.0217341255514,72.6
18.9698545655157,72.7
18.9181863982867,72.8
18.866728479997,72.9
18.8154796744851,73
18.7644388532333,73.1
18.713604895306,73.2
18.6629766872891,73.3
18.6125531232297,73.4
18.5623331045759,73.5
18.5123155401181,73.6
18.4624993459303,73.7
18.4128834453116,73.8
18.3634667687291,73.9
18.3142482537606,74
18.2652268450381,74.1
18.2164014941919,74.2
18.1677711597952,74.3
18.119334807309,74.4
18.0710914090276,74.5
18.0230399440249,74.6
17.9751793981006,74.7
17.9275087637277,74.8
17.8800270399995,74.9
17.8327332325779,75
17.7856263536418,75.1
17.7387054218363,75.2
17.6919694622214,75.3
17.6454175062228,75.4
17.5990485915814,75.5
17.5528617623046,75.6
17.5068560686174,75.7
17.4610305669137,75.8
17.4153843197091,75.9
17.3699163955928,76
17.3246258691808,76.1
17.2795118210694,76.2
17.2345733377886,76.3
17.1898095117569,76.4
17.1452194412354,76.5
17.1008022302831,76.6
17.0565569887123,76.7
17.0124828320444,76.8
16.9685788814661,76.9
16.9248442637861,77
16.8812781113919,77.1
16.8378795622076,77.2
16.7946477596511,77.3
16.7515818525929,77.4
16.7086809953138,77.5
16.6659443474645,77.6
16.6233710740246,77.7
16.580960345262,77.8
16.5387113366931,77.9
16.496623229043,78
16.4546952082061,78.1
16.4129264652073,78.2
16.3713161961631,78.3
16.3298636022435,78.4
16.2885678896338,78.5
16.2474282694972,78.6
16.2064439579373,78.7
16.165614175961,78.8
16.1249381494422,78.9
16.0844151090851,79
16.0440442903882,79.1
16.0038249336087,79.2
15.9637562837272,79.3
15.9238375904121,79.4
15.8840681079854,79.5
15.8444470953876,79.6
15.8049738161441,79.7
15.7656475383307,79.8
15.7264675345404,79.9
15.6874330818499,80
15.6485434617865,80.1
15.6097979602955,80.2
15.5711958677075,80.3
15.5327364787063,80.4
15.494419092297,80.5
15.4562430117744,80.6
15.4182075446914,80.7
15.3803120028279,80.8
15.3425557021603,80.9
15.3049379628303,81
15.2674581091153,81.1
15.2301154693976,81.2
15.192909376135,81.3
15.1558391658311,81.4
15.1189041790059,81.5
15.0821037601669,81.6
15.0454372577803,81.7
15.0089040242421,81.8
14.9725034158499,81.9
14.9362347927749,82
14.9000975190341,82.1
14.8640909624622,82.2
14.8282144946848,82.3
14.7924674910905,82.4
14.7568493308048,82.5
14.7213593966625,82.6
14.685997075182,82.7
14.6507617565382,82.8
14.6156528345371,82.9
14.5806697065896,83
14.545811773686,83.1
14.5110784403704,83.2
14.4764691147156,83.3
14.4419832082983,83.4
14.4076201361738,83.5
14.3733793168517,83.6
14.3392601722716,83.7
14.3052621277787,83.8
14.2713846120998,83.9
14.2376270573199,84
14.2039888988577,84.1
14.1704695754432,84.2
14.1370685290939,84.3
14.1037852050919,84.4
14.0706190519608,84.5
14.0375695214437,84.6
14.0046360684799,84.7
13.9718181511833,84.8
13.9391152308198,84.9
13.9065267717857,85
13.8740522415857,85.1
13.8416911108114,85.2
13.8094428531201,85.3
13.7773069452131,85.4
13.7452828668151,85.5
13.7133701006531,85.6
13.6815681324356,85.7
13.6498764508323,85.8
13.6182945474535,85.9
13.5868219168297,86
13.555458056392,86.1
13.5242024664519,86.2
13.4930546501814,86.3
13.4620141135938,86.4
13.4310803655239,86.5
13.400252917609,86.6
13.3695312842696,86.7
13.3389149826903,86.8
13.3084035328014,86.9
13.2779964572599,87
13.247693281431,87.1
13.2174935333696,87.2
13.1873967438025,87.3
13.1574024461098,87.4
13.1275101763073,87.5
13.0977194730285,87.6
13.068029877507,87.7
13.038440933559,87.8
13.0089521875658,87.9
12.9795631884566,88
12.9502734876915,88.1
12.9210826392442,88.2
12.8919901995856,88.3
12.8629957276666,88.4
12.8340987849018,88.5
12.805298935153,88.6
12.7765957447127,88.7
12.7479887822882,88.8
12.7194776189851,88.9
12.6910618282917,89
12.662740986063,89.1
12.6345146705051,89.2
12.6063824621594,89.3
12.5783439438873,89.4
12.5503987008548,89.5
12.5225463205172,89.6
12.4947863926043,89.7
12.4671185091047,89.8
12.4395422642518,89.9
12.4120572545083,90
12.3846630785519,90.1
12.3573593372608,90.2
12.3301456336989,90.3
12.3030215731021,90.4
12.2759867628633,90.5
12.2490408125189,90.6
12.2221833337345,90.7
12.1954139402912,90.8
12.1687322480717,90.9
12.1421378750465,91
12.1156304412607,91.1
12.0892095688199,91.2
12.0628748818775,91.3
12.036626006621,91.4
12.0104625712589,91.5
11.9843842060077,91.6
11.958390543079,91.7
11.9324812166663,91.8
11.9066558629325,91.9
11.8809141199973,92
11.8552556279242,92.1
11.8296800287085,92.2
11.8041869662643,92.3
11.7787760864129,92.4
11.7534470368699,92.5
11.7281994672337,92.6
11.7030330289729,92.7
11.6779473754146,92.8
11.6529421617328,92.9
11.628017044936,93
11.6031716838561,93.1
11.5784057391365,93.2
11.5537188732209,93.3
11.5291107503413,93.4
11.5045810365071,93.5
11.480129399494,93.6
11.4557555088322,93.7
11.4314590357959,93.8
11.407239653392,93.9
11.3830970363493,94
11.3590308611074,94.1
11.3350408058062,94.2
11.3111265502753,94.3
11.2872877760229,94.4
11.2635241662258,94.5
11.2398354057185,94.6
11.2162211809833,94.7
11.1926811801393,94.8
11.1692150929331,94.9
11.1458226107276,95
11.1225034264929,95.1
11.0992572347954,95.2
11.0760837317888,95.3
11.0529826152032,95.4
11.0299535843361,95.5
11.0069963400424,95.6
10.9841105847247,95.7
10.9612960223239,95.8
10.9385523583092,95.9
10.9158792996694,96
10.8932765549029,96.1
10.8707438340086,96.2
10.8482808484768,96.3
10.8258873112799,96.4
10.803562936863,96.5
10.7813074411355,96.6
10.7591205414614,96.7
10.737001956651,96.8
10.7149514069516,96.9
10.6929686140391,97
10.6710533010086,97.1
10.6492051923667,97.2
10.6274240140221,97.3
10.6057094932773,97.4
10.5840613588202,97.5
10.5624793407158,97.6
10.5409631703973,97.7
10.5195125806585,97.8
10.4981273056451,97.9
10.4768070808464,98
10.4555516430876,98.1
10.4343607305216,98.2
10.4132340826207,98.3
10.3921714401689,98.4
10.3711725452539,98.5
10.3502371412593,98.6
10.3293649728569,98.7
10.3085557859988,98.8
10.2878093279096,98.9
10.2671253470791,99
10.2465035932544,99.1
10.2259438174328,99.2
10.2054457718538,99.3
10.185009209992,99.4
10.1646338865497,99.5
10.1443195574495,99.6
10.1240659798272,99.7
10.1038729120242,99.8
10.0837401135809,99.9
10.0636673452291,100
