"BFISH","MISSION_ID","DROP_CD","VIDEO_FRAME","TIME_FROM_TOUCHDOWN_MIN","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","MAXN","DATA_TYPE","SEQUENCE_NR","CREATE_DTM","CREATED_BY","LAST_MOD_DTM","LAST_MOD_BY"
"BFISH_2016_F","SE1701","20161025_220505",9065,7.8861,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000110",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_220505",11928,11.8625,"ZACO","Zanclus cornutus","Moorish idol",NA,"non-target","00000111",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_220505",3998,0.8486,"HYQU","Hyporthodus quernus","Hapuupuu",1,"MaxN","00000112",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_222812",13324,12.0167,"PERC","Perciformes","Fish",NA,"non-target","00000113",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_222812",5421,1.0403,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000114",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_233905",3031,0.7444,"PRFI","Pristipomoides filamentosus","Opakapaka",45,"MaxN","00000115",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_233905",2495,0,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000116",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_233905",3635,1.5833,"APRU","Aphareus rutilans","Lehi",10,"MaxN","00000117",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_234805",4598,1.3389,"PRFI","Pristipomoides filamentosus","Opakapaka",40,"MaxN","00000118",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_234805",5461,2.5375,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000119",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_234805",3634,0,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000120",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_234805",4937,1.8097,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000121",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161025_235455",15020,14.6403,"PRSI","Pristipomoides sieboldii","Kalekale",4,"MaxN","00000122",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_004722",9247,7.8764,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000123",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_004722",7689,5.7125,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000124",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_004722",5870,3.1861,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000125",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_011842",1595,0.1778,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000126",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_183914",2886,0.5347,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000127",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_184302",7613,4.8819,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000128",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_184302",12892,12.2139,"CAME","Caranx melampygus","Bluefin trevally",NA,"non-target","00000129",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_184302",4337,0.3319,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000130",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_184302",8944,6.7306,"MUPF","Mulloidichthys pfluegeri","Orange goatfish",NA,"non-target","00000131",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_184302",4410,0.4333,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000132",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_185338",2505,0.0333,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000133",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_185604",11220,10.9847,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000134",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_185604",3521,0.2917,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000135",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_185604",9681,8.8472,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000136",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_192728",5791,1.8764,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000137",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194249",2609,0.8083,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000138",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194249",2336,0.4292,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000139",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194249",2682,0.9097,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000140",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194249",2086,0.0819,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000141",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194249",3146,1.5542,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000142",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194712",3529,1.6972,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000143",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194712",3101,1.1028,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000144",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194712",9999,10.6833,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000145",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_194738",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000146",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_195032",9189,5.9667,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000147",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_195032",5872,1.3597,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000148",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_195032",11380,9.0097,"PRZO","Pristipomoides zonatus","Gindai",3,"MaxN","00000149",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_200603",13752,19.1,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000150",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_210513",18180,25.25,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000151",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_211235",10090,14.0042,"PRSI","Pristipomoides sieboldii","Kalekale",50,"MaxN","00000152",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_211235",1519,2.1,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000153",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_211235",1253,1.7306,"ETCA","Etelis carbunculus","Ehu",1,"MaxN","00000154",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_211235",852,1.1736,"APRU","Aphareus rutilans","Lehi",1,"MaxN","00000155",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_212253",7337,6.7472,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000156",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_212253",12578,14.0264,"GOAT","Mullid sp.","Goatfish sp.",NA,"non-target","00000157",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_212253",9311,9.4889,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000158",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_212523",5078,7.05,"SESP","Seriola sp.","Amberjack sp.",NA,"non-target","00000159",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_222917",640,0.8875,"GACU","Galeocerdo cuvier","Tiger shark",NA,"non-target","00000160",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_222917",4395,6.1028,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000161",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_222917",9886,13.7292,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000162",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_222917",8816,12.2431,"DASY","Dasyatidae sp.","Stingray sp.",NA,"non-target","00000163",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",8579,9.5125,"PRFI","Pristipomoides filamentosus","Opakapaka",45,"MaxN","00000164",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",1970,0.3333,"APFU","Aphareus furca","Small toothed jobfish",NA,"non-target","00000165",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",11890,14.1111,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000166",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",9983,11.4625,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000167",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",2645,1.2708,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000168",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",3981,3.1264,"CAME","Caranx melampygus","Bluefin trevally",NA,"non-target","00000169",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",10383,12.0181,"BUTT","Chaetodontid sp.","Butterflyfish sp.",NA,"non-target","00000170",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",9204,10.3806,"HEDI","Heniochus diphreutus","False moorish idol",NA,"non-target","00000171",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",9380,10.625,"NASP","Naso sp.","unicornfish sp.",NA,"non-target","00000172",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",7072,7.4194,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000173",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",2527,1.1069,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000174",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",2077,0.4819,"SUFR","Sufflamen fraenatum","Masked triggerfish",NA,"non-target","00000175",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",1825,0.1319,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000176",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",11035,12.9236,"LUZP","Luzonichthys sp.","Splitfin",NA,"non-target","00000177",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_224416",2898,1.6222,"APRU","Aphareus rutilans","Lehi",10,"MaxN","00000178",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225031",5196,7.2153,"JACK","Carangid sp.","Jack sp.",NA,"non-target","00000179",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225031",19,0.025,"SUFR","Sufflamen fraenatum","Masked triggerfish",NA,"non-target","00000180",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225031",63,0.0861,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000181",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225031",4119,5.7194,"PRFI","Pristipomoides filamentosus","Opakapaka",1,"MaxN","00000182",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225548",3758,0.4722,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000183",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225548",6405,4.1486,"SYTY","Symphysanodon typus","Insular shelf beauty",NA,"non-target","00000184",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225548",8044,6.425,"APRU","Aphareus rutilans","Lehi",1,"MaxN","00000185",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225819",5524,5.1236,"ACSP","Acanthurid sp.","Surgeonfish sp.",NA,"non-target","00000186",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225819",9075,10.0556,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000187",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_225819",9128,10.1292,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000188",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_234349",2344,0.0514,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000189",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_234349",3767,2.0278,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000190",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161026_234349",3576,1.7625,"GOAT","Mullid sp.","Goatfish sp.",NA,"non-target","00000191",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_182922",9860,6.9472,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000192",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_182922",9864,6.9528,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000193",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_182922",5773,1.2708,"SPBA","Sphyraena barracuda","Great barracuda",NA,"non-target","00000194",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_182922",5188,0.4583,"TRIG","Balistid sp.","Triggerfish sp.",NA,"non-target","00000195",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_182922",5052,0.2694,"LUSP","Lutjanid sp.","Snapper sp.",NA,"non-target","00000196",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_184424",104,0.1389,"ACSP","Acanthurid sp.","Surgeonfish sp.",NA,"non-target","00000197",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_184424",4,0,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000198",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_184424",4,0,"TRIG","Balistid sp.","Triggerfish sp.",NA,"non-target","00000199",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_194257",638,0.3264,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000200",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_194257",704,0.4181,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000201",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_194257",1036,0.8792,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000202",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_194257",1666,1.7542,"PRFI","Pristipomoides filamentosus","Opakapaka",7,"MaxN","00000203",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_195244",6065,0.3333,"PERC","Perciformes","Fish",NA,"non-target","00000204",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_195244",8378,3.5458,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000205",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_195244",10376,6.3208,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000206",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_195918",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000207",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_201629",3203,0.3181,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000208",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_201629",6694,5.1667,"TRIG","Balistid sp.","Triggerfish sp.",NA,"non-target","00000209",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_201629",3277,0.4208,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000210",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_202514",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000211",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_210010",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000212",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_221058",14744,12.7042,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000213",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_222705",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000214",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",7055,3.8639,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000215",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",6296,2.8097,"MUPF","Mulloidichthys pfluegeri","Orange goatfish",NA,"non-target","00000216",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",4937,0.9222,"NAMA","Naso maculatus","spotted unicornfish",NA,"non-target","00000217",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",7163,4.0139,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000218",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",4363,0.125,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000219",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",4544,0.3764,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000220",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161027_235747",6351,2.8861,"HESP","Heniochus sp.","Butterflyfish",NA,"non-target","00000221",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",3853,2.6931,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000222",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",8147,8.6569,"BOAL","Bodianus albotaeniatus","Hawaiian hogfish",NA,"non-target","00000223",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",2132,0.3028,"NAMA","Naso maculatus","spotted unicornfish",NA,"non-target","00000224",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",3965,2.8486,"SERI","Seriola rivoliana","Almaco jack",NA,"non-target","00000225",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",5461,4.9264,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000226",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",2995,1.5014,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000227",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_001227",4421,3.4819,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000228",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_015600",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000229",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_185903",2943,2.9361,"PERC","Perciformes","Fish",NA,"non-target","00000230",NA,NA,2020-05-14 11:16:30,"BFISH"
"BFISH_2016_F","SE1701","20161028_190226",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000231",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_192403",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000232",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_195808",8520,11.8333,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000233",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_195808",461,0.6403,"LUSP","Lutjanid sp.","Snapper sp.",NA,"non-target","00000234",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_211818",266,0.3694,"APVI","Aprion virescens","Green jobfish",NA,"non-target","00000235",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_211818",5652,7.85,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000236",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_211818",8028,11.15,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000237",NA,NA,2020-05-14 11:16:30,"BFISH"
"BFISH_2016_F","SE1701","20161028_233052",9121,6.1292,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000238",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_233112",7770,8.3583,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000239",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_233112",6970,7.2472,"PRSI","Pristipomoides sieboldii","Kalekale",4,"MaxN","00000240",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_234654",5475,1.8153,"APRU","Aphareus rutilans","Lehi",13,"MaxN","00000241",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161028_234654",5484,1.8278,"PRFI","Pristipomoides filamentosus","Opakapaka",2,"MaxN","00000242",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_201630",7525,3.1153,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000243",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_201630",7525,3.1153,"FISH","Teleost sp.","Bony fish sp.",1,"non-target","00000244",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_201630",13104,10.8639,"SERI","Seriola rivoliana","Almaco jack",1,"non-target","00000245",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_201630",13824,11.8639,"EESP","Anguilliformes sp.","Eel sp. ",1,"non-target","00000246",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_203005",NA,NA,"DARK","too dark to annotate","dark",NA,"other","00000247",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_205921",4000,0.8847,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000248",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_205921",3664,0.4181,"ROEX","Roa excelsa","Hawaiian gold-barred butterflyfish",NA,"non-target","00000249",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_205921",12628,12.8681,"PRZO","Pristipomoides zonatus","Gindai",1,"MaxN","00000250",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_211225",159,NA,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000251",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_211225",225,0.0417,"BIGE","Priacanthid sp.","Big eye sp.",NA,"non-target","00000252",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_211225",7226,9.7653,"PSHA","Pseudanthias hawaiiensis","Hawaiian Anthias",NA,"non-target","00000253",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_211225",8183,11.0944,"ROEX","Roa excelsa","Hawaiian gold-barred butterflyfish",NA,"non-target","00000254",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_211225",1351,1.6056,"SYSP","Symphysanodontid sp.","Slopefish",NA,"non-target","00000255",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_211225",6119,8.2278,"PRZO","Pristipomoides zonatus","Gindai",1,"MaxN","00000256",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_222147",10745,13.0917,"CAOR","Carangoides orthogrammus","Island trevally",NA,"non-target","00000257",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_222147",11515,14.1611,"CAIG","Caranx ignobilis","Giant trevally",NA,"non-target","00000258",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_222147",6231,6.8222,"SEDU","Seriola dumerili","Greater amberjack",NA,"non-target","00000259",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_222147",8297,9.6917,"FISH","Teleost sp.","Bony fish sp.",NA,"non-target","00000260",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_222843",NA,NA,"NONE","No Fish in Drop","No Fish in Drop",NA,"other","00000261",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_233049",4639,4.2736,"SHAR","Carcharinid sp.","Requiem shark sp.",NA,"non-target","00000262",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_233049",1908,0.4806,"LUKA","Lutjanus kasmira","Bluestripe snapper",NA,"non-target","00000263",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_233049",2081,0.7208,"RAFI","Randallichthys filamentosus","Randall's snapper",NA,"non-target","00000264",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_233049",2029,0.6486,"XACA","Xanthichthys caeruleolineatus","Bluelined triggerfish",NA,"non-target","00000265",NA,NA,NA,NA
"BFISH_2016_F","SE1701","20161029_233049",2755,1.6569,"APRU","Aphareus rutilans","Lehi",5,"MaxN","00000266",NA,NA,NA,NA
