"YEAR","BFISH","PSU","STRATA_2020","APRU","ETCA","ETCO","HYQU","PRFI","PRSI","PRZO"
2020,"BFISH_2020_F",27401,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",27425,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",27699,"S16",0,0,0,0,0,0,0
2020,"BFISH_2020_F",28267,"S16",0,0,0,0,0,0,0
2020,"BFISH_2020_F",28543,"S13",0,0,0,0,0,0,0
2020,"BFISH_2020_F",28781,"S22",0,1.0827082708127,3.7235275199139,0,0,0,0
2020,"BFISH_2020_F",29045,"S18",0,0,0,0,0,0,0
2020,"BFISH_2020_F",29356,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",29711,"S18",0,5.5933230350762,0,0,0,0,0
2020,"BFISH_2020_F",29731,"S17",0,0,0,0,0,0,0
2020,"BFISH_2020_F",30260,"S19",0,4.87152309313498,1.88750899779626,0,0,0,0
2020,"BFISH_2020_F",30261,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",30673,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",30747,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",31388,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",31412,"S22",0,0.669071595709924,0,0,0,0,0
2020,"BFISH_2020_F",31510,"S23",0,0,0,0,0,0,0
2020,"BFISH_2020_F",31833,"S04",0,0,0,0,0,0,0
2020,"BFISH_2020_F",31998,"S01",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32120,"S08",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32156,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32309,"S19",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32337,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32703,"S07",0,0,0,0,6.18022248837995,0,0
2020,"BFISH_2020_F",32810,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32868,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",32921,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33021,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33107,"S16",0,1.9078323203089,0,0,0,0,0.589348218684721
2020,"BFISH_2020_F",33178,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33180,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33233,"S22",0,1.2871454289631,0,0,0,0,0
2020,"BFISH_2020_F",33353,"S23",0,2.2035950999738,0,0,0,0,0
2020,"BFISH_2020_F",33447,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33591,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33671,"S21",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33672,"S21",0,2.42085146223255,0,0,0,0,0
2020,"BFISH_2020_F",33693,"S17",0,0.741353202866566,0,0,0,0,0
2020,"BFISH_2020_F",33695,"S23",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33838,"S04",0,0,0,0,0,0,0
2020,"BFISH_2020_F",33850,"S09",0,0,0,6.39707574083819,0,0,0
2020,"BFISH_2020_F",34001,"S04",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34030,"S05",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34111,"S24",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34115,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34176,"S19",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34215,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34282,"S16",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34330,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34489,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34573,"S01",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34645,"S06",0,0,0,0,0,0,0
2020,"BFISH_2020_F",34646,"S06",0,0,0,0,11.7234938326672,0,0
2020,"BFISH_2020_F",34809,"S19",0,1.89042857924877,0,0,0,0,0
2020,"BFISH_2020_F",34929,"S19",0,0,0,0,0,0,0
2020,"BFISH_2020_F",35160,"S02",0,0,0,0,0,0,0
2020,"BFISH_2020_F",35344,"S12",0,0,0,0,5.36790551374821,29.963935699575,0
2020,"BFISH_2020_F",35355,"S19",0,0,0,0,0,0,0
2020,"BFISH_2020_F",35428,"S22",0,0.818684818373517,0,0,0,0,0
2020,"BFISH_2020_F",35444,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",35622,"S20",0,0,0,0,0,0,0
2020,"BFISH_2020_F",35713,"S03",0,0,0,0,0,0,0
2020,"BFISH_2020_F",35823,"S15",0,0,0,0,0,0,0.835242420716977
2020,"BFISH_2020_F",35907,"S22",0,0,0,0,0,0,0
2020,"BFISH_2020_F",36429,"S10",0,0,0,0,0,0,0
2020,"BFISH_2020_F",36431,"S03",0,0,0,0,0,0,0
